customer_id,session_date,age,destination,first_browser,language,booking
932,2021-10-13 05:32:16,43.0,NDF,Safari,en,1
933,2022-02-15 04:32:27,28.0,US,-unknown-,en,1
934,2021-08-28 10:06:30,,NDF,Chrome,en,1
935,2021-06-01 20:27:23,20.0,US,Mobile Safari,en,1
936,2021-12-01 16:50:28,40.0,US,Safari,en,1
937,2022-03-01 12:35:52,,US,IE,en,1
938,2021-03-14 04:41:34,61.0,NDF,Chrome,en,1
939,2021-10-09 02:24:00,,NDF,Safari,en,1
940,2021-06-26 12:15:36,,NDF,-unknown-,en,1
941,2021-02-10 07:57:47,24.0,NDF,Chrome,en,1
942,2021-11-15 16:35:11,,NDF,Firefox,en,1
943,2021-12-28 16:43:26,,NDF,-unknown-,en,1
944,2021-01-09 23:19:54,,NDF,Firefox,en,1
945,2021-03-14 08:53:39,48.0,NDF,IE,en,1
946,2021-08-07 09:26:06,36.0,US,Chrome,en,1
947,2021-04-25 05:33:42,56.0,US,Firefox,en,1
948,2021-06-07 19:36:05,25.0,NDF,Chrome,en,1
949,2021-10-31 20:18:47,,US,Safari,en,1
950,2021-11-25 13:01:59,27.0,US,Chrome,en,1
951,2022-02-02 00:28:22,38.0,US,IE,en,1
952,2021-02-13 14:52:57,58.0,NDF,Mobile Safari,en,1
953,2021-08-30 06:49:53,,NDF,-unknown-,en,1
954,2021-12-08 02:45:02,,NDF,IE,en,1
955,2022-02-28 16:12:09,30.0,other,Chrome,en,1
956,2021-06-23 16:41:39,,NDF,Safari,en,1
957,2021-04-18 02:39:36,40.0,other,Firefox,en,1
958,2021-01-07 00:49:39,32.0,NDF,Safari,en,1
959,2021-05-11 17:35:18,29.0,ES,Safari,en,1
960,2022-02-06 00:36:39,,NDF,Chrome,en,1
961,2021-06-10 12:20:19,,NDF,Safari,en,1
962,2021-01-19 12:00:15,,US,Firefox,en,1
963,2021-12-02 12:40:27,32.0,NDF,Chrome,en,1
964,2021-07-06 19:05:26,,US,Safari,en,1
965,2021-12-13 15:56:35,33.0,US,Mobile Safari,en,1
966,2021-07-06 03:15:29,,NDF,Safari,en,1
967,2021-07-21 04:33:06,34.0,NDF,Mobile Safari,en,1
968,2021-03-08 08:18:26,39.0,NDF,Mobile Safari,en,1
969,2021-11-01 14:51:42,28.0,NDF,Chrome,en,1
970,2021-11-02 09:15:29,,NDF,-unknown-,en,1
971,2021-07-13 02:16:55,105.0,NDF,Chrome,en,1
972,2021-11-26 17:29:28,,NDF,Safari,en,1
973,2022-03-27 01:41:30,24.0,ES,Chrome,en,1
974,2021-02-25 10:32:27,,NDF,IE,en,1
975,2021-07-29 02:08:46,,NDF,Safari,en,1
976,2021-03-07 14:10:11,42.0,CA,Chrome,en,1
977,2021-08-10 14:44:49,,NDF,-unknown-,en,1
978,2022-02-15 12:51:58,,CA,IE,en,1
979,2021-05-09 06:24:55,,US,-unknown-,en,1
980,2021-11-07 00:48:43,,NDF,IE,en,1
981,2022-03-05 03:51:09,32.0,FR,Safari,en,1
982,2021-03-08 06:14:46,,NDF,-unknown-,en,1
983,2021-04-27 16:02:56,48.0,US,Safari,en,1
984,2021-06-11 20:25:54,29.0,NDF,Firefox,en,1
985,2022-03-10 21:31:13,,NDF,Firefox,en,1
986,2021-11-12 11:44:31,,NDF,IE,en,1
987,2021-05-09 04:13:27,41.0,NDF,-unknown-,en,1
988,2021-09-26 12:33:50,30.0,other,Firefox,en,1
989,2022-03-17 08:50:46,32.0,NDF,Firefox,en,1
990,2021-10-07 07:08:31,,NDF,-unknown-,en,1
991,2021-02-25 08:12:39,,NDF,-unknown-,en,1
992,2021-08-20 13:05:07,,US,Safari,en,1
993,2022-03-24 14:06:52,51.0,US,Chrome,en,1
994,2021-04-25 06:22:34,,NDF,IE,en,1
995,2021-02-25 17:04:01,40.0,US,IE,en,1
996,2021-08-02 20:12:04,30.0,US,Firefox,en,1
997,2021-06-01 08:13:40,,NDF,Chrome,ru,1
998,2021-11-28 21:01:33,,NDF,Firefox,en,1
999,2021-02-13 09:02:47,,NDF,Chrome,en,1
1000,2021-01-15 01:21:59,29.0,US,Safari,en,1
1001,2021-07-28 17:42:08,47.0,PT,Chrome,en,0
1002,2021-06-06 14:50:55,48.0,US,Safari,en,0
1003,2021-07-24 12:13:24,29.0,US,Opera,es,0
1004,2021-09-28 02:14:52,37.0,GB,Safari,en,0
1005,2021-03-31 23:59:04,,other,Chrome,en,0
1006,2022-03-22 00:55:48,38.0,NL,IE,en,0
1007,2022-03-19 15:31:05,26.0,other,Chrome,en,0
1008,2022-01-18 18:38:36,,FR,-unknown-,en,0
1009,2022-02-23 00:23:04,,PT,Chrome,en,0
1010,2022-03-09 17:49:21,25.0,FR,-unknown-,en,0
1011,2022-02-18 07:57:18,25.0,PT,Chrome,en,0
1012,2021-06-06 07:46:27,42.0,other,Chrome,en,0
1013,2021-07-07 02:19:22,23.0,PT,-unknown-,ru,0
1014,2021-10-08 19:41:18,,GB,-unknown-,en,0
1015,2021-05-07 01:05:44,30.0,GB,Chrome,en,0
1016,2022-03-05 06:36:33,,IT,Chrome,en,0
1017,2021-06-23 10:44:28,,DE,-unknown-,en,0
1018,2021-01-26 13:22:50,43.0,CA,Safari,en,0
1019,2021-04-22 14:20:02,29.0,IT,Safari,en,0
1020,2022-01-08 19:21:31,,ES,IE,en,0
1021,2022-02-13 08:05:04,,FR,IE,en,0
1022,2021-08-05 23:51:01,37.0,CA,Safari,en,0
1023,2021-03-24 01:01:32,,US,Firefox,en,0
1024,2021-01-24 19:05:06,,IT,Safari,en,0
1025,2021-11-10 06:31:01,,GB,-unknown-,en,0
1026,2021-08-05 10:31:27,,CA,Safari,en,0
1027,2021-05-09 07:44:52,,other,Chrome,en,0
1028,2021-01-05 10:22:41,20.0,ES,Mobile Safari,en,0
1029,2022-03-21 11:59:36,29.0,PT,Chrome,en,0
1030,2021-02-22 09:12:30,,NDF,IE,en,0
1031,2021-07-11 17:49:18,40.0,FR,Chrome,en,0
1032,2021-07-25 08:32:19,,US,IE,en,0
1033,2021-10-01 21:33:36,,NL,-unknown-,en,0
1034,2021-04-20 18:19:56,,FR,Safari,en,0
1035,2021-10-21 01:00:13,,other,Safari,en,0
1036,2022-03-14 11:19:22,36.0,IT,Chrome,en,0
1037,2021-01-31 22:13:48,,IT,-unknown-,en,0
1038,2021-03-14 08:05:39,39.0,DE,Chrome,en,0
1039,2021-11-08 02:53:41,30.0,ES,Firefox,en,0
1040,2021-04-12 03:13:31,,IT,Safari,en,0
1041,2021-07-12 08:06:39,58.0,ES,Chrome,en,0
1042,2021-07-03 11:02:33,44.0,other,Chrome,en,0
1043,2022-03-13 04:53:14,,IT,Chrome,en,0
1044,2021-07-06 11:44:18,23.0,FR,Chrome,en,0
1045,2021-03-04 06:09:02,56.0,ES,IE,en,0
1046,2021-03-18 08:36:21,,US,-unknown-,en,0
1047,2021-09-06 00:05:52,57.0,NDF,Mobile Safari,en,0
1048,2021-03-22 04:43:27,25.0,NL,Chrome,en,0
1049,2021-11-20 20:53:19,,PT,Mobile Safari,en,0
1050,2022-03-06 14:22:14,45.0,IT,Chrome,en,0
1051,2021-05-29 16:23:06,33.0,GB,IE,en,0
1052,2021-08-07 19:02:49,,GB,Firefox,en,0
1053,2021-05-11 12:44:28,38.0,FR,IE,en,0
1054,2022-02-21 12:59:11,33.0,GB,Safari,en,0
1055,2022-01-15 13:02:54,25.0,IT,Chrome,en,0
1056,2021-06-16 10:36:05,,FR,Safari,en,0
1057,2021-10-20 04:07:17,,CA,-unknown-,en,0
1058,2021-02-13 16:02:10,40.0,FR,Safari,en,0
1059,2021-09-22 21:17:27,,US,Safari,en,0
1060,2022-03-05 01:51:36,35.0,other,Safari,en,0
1061,2021-12-01 09:09:02,42.0,NDF,Chrome,en,0
1062,2021-11-29 21:31:09,19.0,DE,-unknown-,en,0
1063,2022-02-11 02:30:50,,CA,Safari,en,0
1064,2021-09-19 03:13:14,,ES,-unknown-,en,0
1065,2022-02-12 18:10:42,,CA,IE,en,0
1066,2022-01-09 11:56:42,,NL,Safari,en,0
1067,2021-08-01 08:19:19,,DE,-unknown-,en,0
1068,2022-02-06 19:20:19,,CA,Chrome,en,0
1069,2022-02-28 03:56:23,24.0,NL,Safari,en,0
1070,2021-09-22 01:30:19,30.0,other,Chrome,en,0
1071,2021-02-22 21:35:28,28.0,NDF,Chrome,en,0
1072,2021-08-20 11:17:03,,NDF,IE,en,0
1073,2022-01-22 03:29:56,32.0,NL,-unknown-,pt,0
1074,2021-02-27 21:22:46,31.0,GB,Safari,en,0
1075,2022-03-05 18:57:41,61.0,DE,Firefox,en,0
1076,2021-09-03 17:25:22,57.0,US,IE,en,0
1077,2021-01-08 17:14:11,33.0,DE,Safari,en,0
1078,2021-07-28 01:25:01,34.0,GB,Firefox,en,0
1079,2021-09-24 04:58:41,,GB,Chrome,en,0
1080,2022-03-23 19:44:41,27.0,NL,Safari,en,0
1081,2021-05-21 10:03:11,50.0,ES,-unknown-,en,0
1082,2021-05-15 11:20:01,29.0,ES,Safari,en,0
1083,2021-07-08 10:26:05,37.0,ES,Mobile Safari,en,0
1084,2021-07-10 00:33:44,,NL,IE,ru,0
1085,2021-04-16 02:50:55,,DE,Android Browser,en,0
1086,2021-02-27 22:56:52,41.0,GB,Firefox,en,0
1087,2022-03-09 03:26:24,,US,Firefox,en,0
1088,2021-07-22 01:10:05,52.0,ES,Mobile Safari,en,0
1089,2021-10-13 21:28:44,,PT,Firefox,en,0
1090,2021-02-05 12:55:38,41.0,FR,Safari,en,0
1091,2021-04-27 03:58:58,26.0,ES,Safari,en,0
1092,2021-07-06 05:54:46,,other,Safari,en,0
1093,2021-11-09 12:13:28,34.0,NDF,Chrome,en,0
1094,2021-10-13 20:47:31,,GB,Chrome,fr,0
1095,2021-06-25 02:17:26,40.0,DE,Firefox,en,0
1096,2021-10-19 14:39:41,,other,Safari,ru,0
1097,2021-06-14 14:36:47,,PT,Firefox,en,0
1098,2021-01-10 09:56:44,,CA,Chrome,en,0
1099,2021-03-19 22:49:37,,NL,-unknown-,en,0
1100,2021-01-30 08:14:05,,CA,-unknown-,en,0
1101,2021-08-15 18:48:09,,US,Firefox,en,0
1102,2021-01-18 13:28:22,,CA,Safari,en,0
1103,2021-10-13 23:51:10,54.0,ES,Firefox,en,0
1104,2022-01-24 05:49:14,,ES,Firefox,en,0
1105,2021-10-30 03:37:46,30.0,NL,-unknown-,en,0
1106,2022-01-22 10:47:10,26.0,DE,Chrome,en,0
1107,2021-08-23 05:39:24,45.0,PT,Chrome,en,0
1108,2022-02-16 16:40:02,56.0,DE,Mobile Safari,en,0
1109,2021-05-17 21:16:39,38.0,DE,Safari,en,0
1110,2021-01-12 03:44:04,28.0,ES,Chrome,en,0
1111,2021-06-05 04:46:12,29.0,US,Firefox,en,0
1112,2021-01-09 19:54:56,,GB,AOL Explorer,en,0
1113,2021-09-26 02:06:44,23.0,NL,Chrome,en,0
1114,2021-02-18 23:33:56,26.0,FR,Safari,en,0
1115,2022-01-19 23:55:41,27.0,other,Chrome,en,0
1116,2021-08-16 04:10:32,,other,IE,en,0
1117,2022-01-27 10:13:52,52.0,DE,Safari,en,0
1118,2021-05-08 02:55:08,,GB,IE,en,0
1119,2021-01-30 02:01:26,31.0,GB,Safari,en,0
1120,2022-02-10 12:30:42,37.0,CA,Safari,en,0
1121,2021-08-22 16:54:59,45.0,NL,Mobile Safari,en,0
1122,2021-03-30 22:52:19,,CA,Chrome,en,0
1123,2021-10-06 01:10:30,39.0,US,Firefox,en,0
1124,2022-03-11 11:08:36,34.0,PT,Chrome,en,0
1125,2022-03-19 21:34:16,32.0,other,Chrome,en,0
1126,2022-01-24 05:03:34,,ES,IE,en,0
1127,2021-08-10 01:51:23,27.0,other,Chrome,en,0
1128,2021-06-21 11:35:15,27.0,other,Chrome,en,0
1129,2022-03-12 19:28:37,,FR,Chrome,en,0
1130,2021-10-29 15:59:18,,ES,IE,en,0
1131,2022-01-11 22:50:23,,FR,Safari,en,0
1132,2021-11-28 15:58:38,35.0,CA,-unknown-,en,0
1133,2021-10-13 02:29:24,,US,Chrome,en,0
1134,2021-02-05 08:52:06,36.0,NL,IE,en,0
1135,2021-08-03 18:05:38,30.0,CA,Firefox,en,0
1136,2022-01-07 11:05:33,22.0,NL,Safari,en,0
1137,2021-08-29 06:36:46,,NL,-unknown-,en,0
1138,2021-12-06 01:09:04,43.0,NL,Safari,en,0
1139,2021-07-29 21:40:27,31.0,GB,Android Browser,en,0
1140,2021-08-31 08:32:16,24.0,FR,-unknown-,en,0
1141,2022-01-23 06:39:46,30.0,DE,Chrome,en,0
1142,2022-03-06 00:19:38,,PT,Safari,fr,0
1143,2021-01-04 14:42:21,31.0,other,Chrome,en,0
1144,2021-03-19 04:23:16,32.0,PT,Chrome,en,0
1145,2021-09-08 08:06:23,58.0,DE,Chrome,en,0
1146,2021-01-19 06:21:54,30.0,IT,-unknown-,en,0
1147,2021-02-10 15:12:01,38.0,PT,Safari,en,0
1148,2022-01-25 21:55:12,40.0,PT,Chrome,en,0
1149,2021-05-25 08:15:13,30.0,NDF,Chrome,en,0
1150,2021-12-25 08:55:05,,FR,Safari,en,0
1151,2021-08-03 14:08:41,55.0,other,IE,en,0
1152,2021-11-08 10:42:04,,US,IE,en,0
1153,2021-07-29 07:33:25,25.0,other,Safari,en,0
1154,2021-08-01 11:26:39,43.0,IT,Chrome,en,0
1155,2022-01-10 06:58:56,28.0,other,Chrome,en,0
1156,2021-04-25 20:49:38,64.0,IT,Mobile Safari,en,0
1157,2021-04-17 04:08:52,29.0,DE,Safari,en,0
1158,2022-03-28 20:52:00,,other,Chrome,en,0
1159,2021-09-23 08:15:57,26.0,other,-unknown-,en,0
1160,2021-01-17 18:15:36,20.0,DE,Mobile Safari,en,0
1161,2021-10-31 14:31:45,,other,Safari,en,0
1162,2021-11-12 16:46:40,,CA,Safari,en,0
1163,2021-03-25 20:51:09,28.0,ES,Chrome,en,0
1164,2021-10-05 08:37:21,37.0,GB,Firefox,en,0
1165,2021-05-25 15:28:59,42.0,DE,-unknown-,en,0
1166,2021-05-07 10:14:07,30.0,GB,IE,en,0
1167,2021-07-24 10:14:34,37.0,IT,Mobile Safari,fr,0
1168,2021-09-22 09:46:13,52.0,NL,Mobile Safari,en,0
1169,2021-12-12 10:07:00,,IT,-unknown-,en,0
1170,2021-05-17 19:14:46,40.0,IT,Safari,en,0
1171,2021-10-08 00:33:24,69.0,ES,Mobile Safari,en,0
1172,2022-02-05 07:24:08,37.0,NDF,IE,en,0
1173,2021-06-28 22:30:53,,other,Safari,en,0
1174,2021-12-20 01:42:11,,ES,Mobile Safari,en,0
1175,2021-03-24 06:38:36,30.0,NDF,IE,en,0
1176,2021-10-07 13:18:50,,DE,-unknown-,en,0
1177,2021-06-03 06:39:21,,NL,Chrome,en,0
1178,2021-05-01 17:03:04,32.0,CA,Safari,en,0
1179,2021-09-17 15:23:42,24.0,DE,Safari,en,0
1180,2022-01-13 22:54:44,,CA,Firefox,de,0
1181,2021-01-16 08:17:12,34.0,NL,Chrome,en,0
1182,2021-01-18 20:43:29,,DE,Safari,en,0
1183,2021-05-05 16:01:27,33.0,NL,Mobile Safari,en,0
1184,2021-02-11 16:10:41,28.0,PT,Safari,en,0
1185,2021-05-02 08:04:06,,other,Chrome,en,0
1186,2021-02-07 21:24:47,43.0,ES,Safari,en,0
1187,2021-11-10 14:59:52,,PT,Mobile Safari,en,0
1188,2021-12-19 15:44:27,27.0,ES,Chrome,zh,0
1189,2021-12-17 14:05:15,,DE,Safari,en,0
1190,2021-06-04 01:16:58,44.0,IT,Chrome,en,0
1191,2021-01-19 13:30:39,26.0,other,Safari,en,0
1192,2021-04-27 03:25:26,,other,-unknown-,en,0
1193,2021-02-21 09:50:36,30.0,CA,-unknown-,en,0
1194,2021-01-08 13:31:16,,NL,Chrome,en,0
1195,2021-11-16 05:35:20,32.0,PT,Chrome,en,0
1196,2022-03-14 03:02:12,28.0,IT,-unknown-,en,0
1197,2021-08-17 22:49:32,59.0,ES,Mobile Safari,en,0
1198,2021-10-18 09:35:44,,DE,Chrome,en,0
1199,2021-08-18 10:05:19,,IT,Safari,en,0
1200,2021-08-11 12:17:14,38.0,PT,Safari,en,0
1201,2021-11-26 03:57:13,25.0,GB,Chrome,en,0
1202,2021-03-16 03:51:28,50.0,IT,Safari,en,0
1203,2021-09-08 03:00:02,,FR,Chrome,en,0
1204,2021-02-07 14:13:50,66.0,PT,Chrome,en,0
1205,2021-02-07 00:15:04,,CA,Safari,en,0
1206,2021-03-08 19:24:00,,IT,Firefox,en,0
1207,2022-01-30 12:29:16,35.0,IT,Chrome,en,0
1208,2022-02-25 22:09:36,,NL,Firefox,en,0
1209,2022-01-30 13:50:29,30.0,PT,Chrome,en,0
1210,2021-03-29 16:23:55,42.0,ES,Firefox,en,0
1211,2021-06-30 04:41:55,35.0,IT,Chrome,en,0
1212,2021-01-10 09:26:50,33.0,CA,Mobile Safari,en,0
1213,2021-06-12 06:34:54,,CA,IE,en,0
1214,2021-03-17 04:02:21,,NL,Safari,en,0
1215,2021-07-22 21:05:48,,FR,Chrome,en,0
1216,2021-03-13 00:36:07,,GB,-unknown-,en,0
1217,2021-01-28 00:12:34,33.0,DE,Chrome,en,0
1218,2021-07-29 13:31:23,31.0,NL,Mobile Safari,en,0
1219,2021-06-22 00:33:53,47.0,NDF,Safari,en,0
1220,2021-04-29 02:28:35,,FR,Safari,en,0
1221,2021-08-09 18:03:18,,GB,Mobile Safari,en,0
1222,2021-03-11 23:02:32,,NDF,Chrome,en,0
1223,2021-12-07 23:17:25,,other,-unknown-,en,0
1224,2021-10-11 07:33:38,,CA,Safari,en,0
1225,2021-08-15 17:02:45,,other,-unknown-,en,0
1226,2021-01-30 15:41:16,47.0,US,Firefox,en,0
1227,2021-12-09 21:02:31,38.0,IT,IE,en,0
1228,2022-02-03 08:23:08,47.0,US,-unknown-,en,0
1229,2021-01-25 14:09:13,,GB,-unknown-,en,0
1230,2021-06-15 19:59:15,,NL,Safari,en,0
1231,2021-11-30 16:12:52,,other,IE,en,0
1232,2022-02-09 15:11:27,25.0,NL,Chrome,en,0
1233,2021-09-07 05:02:56,,ES,Firefox,en,0
1234,2021-12-13 18:02:01,,NDF,Chrome,en,0
1235,2022-03-10 19:39:25,61.0,IT,Chrome,en,0
1236,2021-09-02 01:56:11,38.0,NL,Safari,en,0
1237,2021-12-07 13:52:09,36.0,FR,Safari,en,0
1238,2021-08-28 09:57:59,33.0,ES,Mobile Safari,en,0
1239,2021-11-20 01:31:43,26.0,US,Chrome,en,0
1240,2021-09-09 10:37:19,35.0,DE,Safari,en,0
1241,2021-02-19 03:20:16,,FR,Firefox,en,0
1242,2022-02-05 19:27:03,38.0,GB,Safari,en,0
1243,2021-03-15 02:38:29,56.0,NL,Firefox,en,0
1244,2021-01-21 08:16:21,,IT,Safari,en,0
1245,2021-02-12 01:33:10,28.0,PT,Chrome,en,0
1246,2021-05-18 00:18:19,,CA,IE,en,0
1247,2021-01-24 13:07:18,25.0,PT,Chrome,en,0
1248,2021-02-13 03:38:21,39.0,IT,Firefox,en,0
1249,2022-03-30 23:46:30,36.0,NL,Safari,en,0
1250,2021-05-14 06:07:49,,NL,Firefox,en,0
1251,2021-05-03 13:34:01,34.0,GB,Mobile Safari,en,0
1252,2022-03-05 14:51:46,59.0,FR,Chrome,en,0
1253,2021-09-15 18:59:52,,CA,Safari,en,0
1254,2021-02-16 12:29:31,34.0,CA,Chrome,en,0
1255,2022-01-25 03:10:39,,NDF,Firefox,en,0
1256,2022-03-18 06:22:09,,PT,Mobile Safari,en,0
1257,2022-02-18 13:03:00,33.0,IT,Chrome,en,0
1258,2021-01-19 11:39:41,,IT,Safari,en,0
1259,2022-03-07 04:45:34,105.0,GB,IE,en,0
1260,2021-06-21 20:37:24,,FR,Chrome,en,0
1261,2021-12-05 15:10:56,26.0,NL,Firefox,en,0
1262,2021-06-25 01:37:34,27.0,NL,Chrome,en,0
1263,2021-01-27 03:40:46,,other,Firefox,en,0
1264,2021-09-25 07:44:52,,NDF,IE,en,0
1265,2021-10-26 04:52:36,59.0,NL,Mobile Safari,en,0
1266,2022-03-01 11:23:46,28.0,other,Chrome,en,0
1267,2021-12-05 01:06:22,37.0,NL,-unknown-,en,0
1268,2021-11-09 14:48:38,46.0,FR,Mobile Safari,en,0
1269,2021-06-10 09:41:34,42.0,GB,-unknown-,en,0
1270,2021-02-19 02:33:00,,IT,Chrome,en,0
1271,2021-07-17 05:10:31,34.0,other,Chrome,en,0
1272,2022-02-14 23:50:01,40.0,FR,Mobile Safari,en,0
1273,2021-09-12 20:20:08,,IT,Chrome,en,0
1274,2021-10-18 18:39:18,105.0,NDF,Safari,en,0
1275,2021-09-11 01:00:53,45.0,other,Firefox,en,0
1276,2021-02-02 03:46:03,64.0,DE,Safari,fr,0
1277,2021-02-25 10:52:55,,other,-unknown-,en,0
1278,2022-02-12 10:33:06,28.0,ES,Chrome,en,0
1279,2021-05-04 01:40:18,44.0,ES,Firefox,en,0
1280,2021-11-03 10:38:54,,ES,Mobile Safari,en,0
1281,2021-01-15 02:54:27,39.0,NL,Safari,en,0
1282,2021-04-22 12:09:04,24.0,ES,-unknown-,en,0
1283,2021-02-06 14:54:23,53.0,other,-unknown-,en,0
1284,2021-04-23 22:57:08,54.0,GB,IE,en,0
1285,2021-08-04 07:04:54,26.0,PT,Mobile Safari,en,0
1286,2021-01-10 02:26:20,,DE,Safari,en,0
1287,2021-06-11 00:41:10,,CA,-unknown-,en,0
1288,2022-02-06 21:00:23,41.0,GB,Safari,en,0
1289,2021-02-22 23:42:04,,PT,Safari,en,0
1290,2021-07-20 10:04:12,56.0,FR,Firefox,en,0
1291,2021-12-22 06:00:33,25.0,CA,Safari,en,0
1292,2021-03-26 18:10:39,,DE,IE,en,0
1293,2021-04-17 18:07:05,,GB,Chrome,en,0
1294,2021-07-23 15:07:54,22.0,FR,Chrome,en,0
1295,2021-08-04 04:42:25,25.0,PT,Chrome,en,0
1296,2022-01-04 04:55:26,,GB,Firefox,en,0
1297,2021-01-29 22:27:48,,US,Firefox,en,0
1298,2022-03-07 11:18:31,,CA,-unknown-,en,0
1299,2021-05-08 02:37:36,32.0,ES,Safari,en,0
1300,2022-03-25 15:17:45,26.0,FR,Safari,en,0
1301,2021-11-15 02:32:38,38.0,DE,-unknown-,en,0
1302,2021-08-14 08:51:13,46.0,PT,Firefox,en,0
1303,2021-08-23 03:29:10,,DE,Chrome,en,0
1304,2021-08-12 07:23:44,22.0,ES,Safari,en,0
1305,2021-11-23 20:00:50,37.0,GB,-unknown-,en,0
1306,2021-10-20 22:46:39,24.0,DE,Safari,en,0
1307,2021-07-06 08:30:12,40.0,PT,Chrome,en,0
1308,2022-03-19 21:07:51,32.0,PT,IE,en,0
1309,2022-03-17 20:08:43,35.0,PT,Safari,en,0
1310,2021-04-01 08:09:06,44.0,DE,Safari,en,0
1311,2021-11-25 04:35:56,,DE,-unknown-,en,0
1312,2022-03-08 14:37:18,,CA,Chrome,en,0
1313,2021-12-19 03:34:29,,ES,Firefox,en,0
1314,2021-12-16 18:39:03,47.0,NDF,Safari,en,0
1315,2021-07-17 02:16:34,31.0,DE,Safari,en,0
1316,2022-02-18 13:52:48,,ES,Safari,en,0
1317,2021-12-06 05:50:54,20.0,DE,Chrome,en,0
1318,2021-05-30 11:51:52,,ES,Firefox,en,0
1319,2021-08-03 03:37:43,,US,Firefox,en,0
1320,2021-11-26 19:04:43,105.0,DE,Chrome,en,0
1321,2021-06-07 10:18:40,25.0,NDF,Chrome,en,0
1322,2021-01-05 00:55:04,40.0,GB,Chrome,en,0
1323,2021-10-30 15:41:09,19.0,NL,Safari,en,0
1324,2021-12-26 15:42:58,35.0,other,-unknown-,en,0
1325,2021-07-26 07:51:59,25.0,NL,Chrome,en,0
1326,2021-09-14 05:49:56,,IT,Chrome,en,0
1327,2021-10-02 05:56:35,,FR,Mobile Safari,en,0
1328,2021-06-08 16:26:35,,DE,Firefox,en,0
1329,2022-02-09 02:48:33,105.0,CA,Mobile Safari,en,0
1330,2021-10-31 01:37:38,,IT,IE,en,0
1331,2022-03-06 23:06:38,56.0,PT,Mobile Safari,en,0
1332,2021-06-28 19:22:41,,NL,-unknown-,en,0
1333,2021-04-03 20:39:46,,DE,Mobile Safari,en,0
1334,2021-06-26 13:05:53,23.0,GB,-unknown-,ru,0
1335,2021-02-01 03:17:43,,PT,Chrome,sv,0
1336,2021-11-06 17:09:26,24.0,DE,-unknown-,en,0
1337,2022-02-02 06:04:04,,PT,-unknown-,en,0
1338,2022-03-30 10:12:15,,IT,IE,en,0
1339,2021-03-02 22:54:58,40.0,IT,Chrome,en,0
1340,2021-08-12 09:13:38,,CA,Safari,en,0
1341,2021-04-13 16:58:46,,ES,Chrome,en,0
1342,2021-06-18 00:22:35,34.0,GB,Mobile Safari,en,0
1343,2021-01-17 10:39:45,51.0,CA,-unknown-,en,0
1344,2021-09-15 09:10:52,29.0,FR,Safari,en,0
1345,2021-12-11 19:46:07,,US,-unknown-,en,0
1346,2021-03-23 22:33:17,36.0,NDF,Chrome,en,0
1347,2021-06-23 23:17:12,31.0,GB,Firefox,en,0
1348,2021-10-21 06:48:15,,CA,Chrome,en,0
1349,2021-08-31 18:28:16,,other,Chrome,en,0
1350,2021-08-05 01:35:23,43.0,other,Chrome,en,0
1351,2021-06-09 20:51:05,43.0,GB,Safari,en,0
1352,2021-05-22 14:07:22,45.0,IT,Chrome,en,0
1353,2022-01-22 23:59:51,,IT,-unknown-,en,0
1354,2021-12-30 05:40:37,32.0,CA,Safari,en,0
1355,2021-11-04 00:37:44,,GB,-unknown-,en,0
1356,2021-08-31 04:36:58,59.0,FR,Mobile Safari,en,0
1357,2021-09-05 11:38:12,28.0,NL,Safari,en,0
1358,2021-04-05 05:24:51,,CA,-unknown-,en,0
1359,2022-02-17 13:34:14,47.0,CA,-unknown-,en,0
1360,2021-05-11 00:22:40,,DE,Safari,en,0
1361,2021-04-10 17:09:19,44.0,ES,Safari,en,0
1362,2022-03-23 20:18:44,,CA,Chrome,en,0
1363,2021-10-13 11:53:42,37.0,DE,Safari,en,0
1364,2021-03-20 02:44:30,49.0,IT,Chrome,en,0
1365,2021-03-22 22:49:08,51.0,NL,Mobile Safari,en,0
1366,2021-02-11 10:44:59,,other,Firefox,en,0
1367,2021-05-13 05:50:57,,DE,Chrome,en,0
1368,2021-10-02 06:07:35,30.0,CA,Firefox,en,0
1369,2021-05-01 13:56:09,42.0,ES,IE,en,0
1370,2022-01-29 21:17:55,,PT,Safari,en,0
1371,2021-06-07 06:20:51,,US,Safari,en,0
1372,2021-01-31 19:51:34,43.0,NL,Safari,en,0
1373,2021-12-10 23:44:37,,US,-unknown-,en,0
1374,2021-01-16 17:45:10,,US,-unknown-,en,0
1375,2021-09-09 06:05:32,105.0,other,Mobile Safari,en,0
1376,2021-11-25 09:25:52,,CA,Chrome,en,0
1377,2021-10-07 11:29:36,,DE,IE,en,0
1378,2021-01-21 18:10:19,,CA,Chrome,en,0
1379,2021-03-03 07:06:17,105.0,IT,Chrome,en,0
1380,2021-01-08 17:24:19,44.0,NL,Chrome,en,0
1381,2021-01-03 17:32:41,25.0,CA,-unknown-,en,0
1382,2022-01-23 14:33:51,28.0,IT,Chrome,en,0
1383,2021-11-10 20:59:45,28.0,DE,Chrome,en,0
1384,2022-02-25 08:11:19,50.0,IT,IE,en,0
1385,2021-08-31 18:29:51,,other,Firefox,en,0
1386,2021-08-07 18:38:34,,PT,Chrome,en,0
1387,2021-03-16 14:38:15,31.0,US,Safari,en,0
1388,2021-03-13 12:35:33,26.0,other,Mobile Safari,en,0
